['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kb_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,143,12524,20,12524,20,15780.2,1.26,25.2,13317.0,44.39,0.6,29122.4
sda,172,11976,92,11976,92,15089.8,1.26,115.9,16425.0,54.75,0.6,31630.7
sda,142,10804,12,10804,12,13613.0,1.26,15.1,16884.0,56.28,0.6,30512.2
sda,108,3456,27836,3456,27836,4354.6,1.26,35073.4,13458.0,44.86,0.6,52885.9
sda,116,4124,30356,4124,30356,5196.2,1.26,38248.6,7539.0,25.13,0.6,50983.8
sda,224,16868,0,16868,0,21253.7,1.26,0.0,8388.0,27.96,0.6,29641.7
sda,186,19076,0,19076,0,24035.8,1.26,0.0,9099.0,30.33,0.6,33134.8
sda,199,13884,12,13884,12,17493.8,1.26,15.1,12738.0,42.46,0.6,30247.0
sda,193,13860,9728,13860,9728,17463.6,1.26,12257.3,13863.0,46.21,0.6,43583.9
sda,259,27788,0,27788,0,35012.9,1.26,0.0,16014.0,53.38,0.6,51026.9
sda,177,16184,0,16184,0,20391.8,1.26,0.0,19350.0,64.5,0.6,39741.8
sda,186,19912,0,19912,0,25089.1,1.26,0.0,11532.0,38.44,0.6,36621.1
sda,119,9048,11092,9048,11092,11400.5,1.26,13975.9,15261.0,50.87,0.6,40637.4
sda,166.34,13497.03,0,13632,0,17006.3,1.26,0.0,17835.0,59.45,0.6,34841.3
sda,314,31252,7596,31252,7596,39377.5,1.26,9571.0,13647.0,45.49,0.6,62595.5
sda,169,13156,0,13156,0,16576.6,1.26,0.0,18252.0,60.84,0.6,34828.6
sda,142,11904,9280,11904,9280,14999.0,1.26,11692.8,18393.0,61.31,0.6,45084.8
sda,174,13592,12,13592,12,17125.9,1.26,15.1,17079.0,56.93,0.6,34220.0
sda,114,7868,17744,7868,17744,9913.7,1.26,22357.4,18225.0,60.75,0.6,50496.1
sda,195,11588,0,11588,0,14600.9,1.26,0.0,13608.0,45.36,0.6,28208.9
sda,127,5296,48816,5296,48816,6673.0,1.26,61508.2,12495.0,41.65,0.6,80676.1
sda,124,9816,0,9816,0,12368.2,1.26,0.0,10173.0,33.91,0.6,22541.2
sda,190,11216,12,11216,12,14132.2,1.26,15.1,14925.0,49.75,0.6,29072.3
sda,199,13956,64,13956,64,17584.6,1.26,80.6,21354.0,71.18,0.6,39019.2
sda,233,15596,4180,15596,4180,19651.0,1.26,5266.8,18225.0,60.75,0.6,43142.8
sda,199,12512,15880,12512,15880,15765.1,1.26,20008.8,13602.0,45.34,0.6,49375.9
sda,111,7124,824,7124,824,8976.2,1.26,1038.2,20100.0,67,0.6,30114.5
